"","round","contribution","frequency","mean","replicationNumber"
"832",13,6,0.03,4.14,91
"833",13,8,0,4.14,91
"834",13,10,0.34,4.14,91
"835",14,0,0.54,3.3,91
"836",14,2,0.11,3.3,91
"837",14,4,0.05,3.3,91
"838",14,6,0.03,3.3,91
"839",14,8,0,3.3,91
"840",14,10,0.27,3.3,91
"841",1,0,0.12,4.54,90
"842",1,2,0.15,4.54,90
"843",1,4,0.34,4.54,90
"844",1,6,0.24,4.54,90
"845",1,8,0.03,4.54,90
"846",1,10,0.12,4.54,90
"847",2,0,0.28,4.06,90
"848",2,2,0.11,4.06,90
"849",2,4,0.2,4.06,90
"850",2,6,0.25,4.06,90
"851",2,8,0.03,4.06,90
"852",2,10,0.13,4.06,90
"853",3,0,0.36,3.52,90
"854",3,2,0.1,3.52,90
"855",3,4,0.23,3.52,90
"856",3,6,0.17,3.52,90
"857",3,8,0.01,3.52,90
"858",3,10,0.13,3.52,90
"859",4,0,0.41,3.38,90
"860",4,2,0.08,3.38,90
"861",4,4,0.2,3.38,90
"862",4,6,0.17,3.38,90
"863",4,8,0,3.38,90
"864",4,10,0.14,3.38,90
"865",5,0,0.39,3.82,90
"866",5,2,0.11,3.82,90
"867",5,4,0.18,3.82,90
"868",5,6,0.08,3.82,90
"869",5,8,0,3.82,90
"870",5,10,0.24,3.82,90
"871",6,0,0.41,3.66,90
"872",6,2,0.08,3.66,90
"873",6,4,0.22,3.66,90
"874",6,6,0.07,3.66,90
"875",6,8,0,3.66,90
"876",6,10,0.22,3.66,90
"877",7,0,0.47,3.48,90
"878",7,2,0.06,3.48,90
"879",7,4,0.17,3.48,90
"880",7,6,0.08,3.48,90
"881",7,8,0,3.48,90
"882",7,10,0.22,3.48,90
"883",8,0,0.47,3.86,90
"884",8,2,0.03,3.86,90
"885",8,4,0.16,3.86,90
"886",8,6,0.06,3.86,90
"887",8,8,0,3.86,90
"888",8,10,0.28,3.86,90
"889",9,0,0.52,3.54,90
"890",9,2,0.02,3.54,90
"891",9,4,0.13,3.54,90
"892",9,6,0.08,3.54,90
"893",9,8,0,3.54,90
"894",9,10,0.25,3.54,90
"895",10,0,0.52,3.7,90
"896",10,2,0.03,3.7,90
"897",10,4,0.09,3.7,90
"898",10,6,0.08,3.7,90
"899",10,8,0,3.7,90
"900",10,10,0.28,3.7,90
"901",11,0,0.45,4.6,90
"902",11,2,0.01,4.6,90
"903",11,4,0.09,4.6,90
"904",11,6,0.07,4.6,90
"905",11,8,0,4.6,90
"906",11,10,0.38,4.6,90
"907",12,0,0.45,4.48,90
"908",12,2,0.02,4.48,90
"909",12,4,0.11,4.48,90
"910",12,6,0.05,4.48,90
"911",12,8,0,4.48,90
"912",12,10,0.37,4.48,90
"913",13,0,0.5,4.08,90
"914",13,2,0.02,4.08,90
"915",13,4,0.1,4.08,90
"916",13,6,0.04,4.08,90
"917",13,8,0,4.08,90
"918",13,10,0.34,4.08,90
"919",14,0,0.53,4,90
"920",14,2,0.03,4,90
"921",14,4,0.07,4,90
"922",14,6,0.01,4,90
"923",14,8,0,4,90
"924",14,10,0.36,4,90
"925",1,0,0.11,4.78,89
"926",1,2,0.18,4.78,89
"927",1,4,0.31,4.78,89
"928",1,6,0.19,4.78,89
"929",1,8,0.03,4.78,89
"930",1,10,0.18,4.78,89
"931",2,0,0.13,4.84,89
"932",2,2,0.24,4.84,89
"933",2,4,0.23,4.84,89
"934",2,6,0.11,4.84,89
"935",2,8,0.06,4.84,89
"936",2,10,0.23,4.84,89
"937",3,0,0.16,4.84,89
"938",3,2,0.2,4.84,89
"939",3,4,0.26,4.84,89
"940",3,6,0.09,4.84,89
"941",3,8,0.02,4.84,89
"942",3,10,0.27,4.84,89
"943",4,0,0.16,5.22,89
"944",4,2,0.19,5.22,89
"945",4,4,0.21,5.22,89
"946",4,6,0.09,5.22,89
"947",4,8,0.02,5.22,89
"948",4,10,0.33,5.22,89
"949",5,0,0.17,5.38,89
"950",5,2,0.17,5.38,89
"951",5,4,0.19,5.38,89
"952",5,6,0.1,5.38,89
"953",5,8,0.01,5.38,89
"954",5,10,0.36,5.38,89
"955",6,0,0.24,5.2,89
"956",6,2,0.19,5.2,89
"957",6,4,0.12,5.2,89
"958",6,6,0.04,5.2,89
"959",6,8,0,5.2,89
"960",6,10,0.41,5.2,89
"961",7,0,0.32,5.12,89
"962",7,2,0.16,5.12,89
"963",7,4,0.06,5.12,89
"964",7,6,0.01,5.12,89
"965",7,8,0,5.12,89
"966",7,10,0.45,5.12,89
"967",8,0,0.34,5,89
"968",8,2,0.14,5,89
"969",8,4,0.06,5,89
"970",8,6,0.03,5,89
"971",8,8,0,5,89
"972",8,10,0.43,5,89
"973",9,0,0.38,4.48,89
"974",9,2,0.14,4.48,89
"975",9,4,0.08,4.48,89
"976",9,6,0.03,4.48,89
"977",9,8,0,4.48,89
"978",9,10,0.37,4.48,89
"979",10,0,0.41,4.22,89
"980",10,2,0.14,4.22,89
"981",10,4,0.08,4.22,89
"982",10,6,0.02,4.22,89
"983",10,8,0,4.22,89
"984",10,10,0.35,4.22,89
"985",11,0,0.45,4.38,89
"986",11,2,0.1,4.38,89
"987",11,4,0.04,4.38,89
"988",11,6,0.02,4.38,89
"989",11,8,0,4.38,89
"990",11,10,0.39,4.38,89
"991",12,0,0.46,4.52,89
"992",12,2,0.08,4.52,89
"993",12,4,0.02,4.52,89
"994",12,6,0.03,4.52,89
"995",12,8,0,4.52,89
"996",12,10,0.41,4.52,89
"997",13,0,0.54,3.8,89
"998",13,2,0.09,3.8,89
"999",13,4,0,3.8,89
"1000",13,6,0.02,3.8,89
"1001",13,8,0,3.8,89
"1002",13,10,0.35,3.8,89
"1003",14,0,0.53,3.94,89
"1004",14,2,0.08,3.94,89
"1005",14,4,0,3.94,89
"1006",14,6,0.03,3.94,89
"1007",14,8,0,3.94,89
"1008",14,10,0.36,3.94,89
"1009",1,0,0.13,4.64,88
"1010",1,2,0.2,4.64,88
"1011",1,4,0.27,4.64,88
"1012",1,6,0.19,4.64,88
"1013",1,8,0.04,4.64,88
"1014",1,10,0.17,4.64,88
"1015",2,0,0.17,4.54,88
"1016",2,2,0.16,4.54,88
"1017",2,4,0.29,4.54,88
"1018",2,6,0.18,4.54,88
"1019",2,8,0.01,4.54,88
"1020",2,10,0.19,4.54,88
"1021",3,0,0.18,4.62,88
"1022",3,2,0.19,4.62,88
"1023",3,4,0.21,4.62,88
"1024",3,6,0.19,4.62,88
"1025",3,8,0.02,4.62,88
"1026",3,10,0.21,4.62,88
"1027",4,0,0.27,4.58,88
"1028",4,2,0.09,4.58,88
"1029",4,4,0.22,4.58,88
"1030",4,6,0.16,4.58,88
"1031",4,8,0.02,4.58,88
"1032",4,10,0.24,4.58,88
"1033",5,0,0.32,4.62,88
"1034",5,2,0.05,4.62,88
"1035",5,4,0.18,4.62,88
"1036",5,6,0.15,4.62,88
"1037",5,8,0.05,4.62,88
"1038",5,10,0.25,4.62,88
"1039",6,0,0.32,5,88
"1040",6,2,0.03,5,88
"1041",6,4,0.12,5,88
"1042",6,6,0.19,5,88
"1043",6,8,0.04,5,88
"1044",6,10,0.3,5,88
"1045",7,0,0.29,5.24,88
"1046",7,2,0.03,5.24,88
"1047",7,4,0.13,5.24,88
"1048",7,6,0.18,5.24,88
"1049",7,8,0.06,5.24,88
"1050",7,10,0.31,5.24,88
"1051",8,0,0.24,5.72,88
"1052",8,2,0,5.72,88
"1053",8,4,0.14,5.72,88
"1054",8,6,0.21,5.72,88
"1055",8,8,0.1,5.72,88
"1056",8,10,0.31,5.72,88
"1057",9,0,0.25,5.52,88
"1058",9,2,0.01,5.52,88
"1059",9,4,0.17,5.52,88
"1060",9,6,0.16,5.52,88
"1061",9,8,0.12,5.52,88
"1062",9,10,0.29,5.52,88
"1063",10,0,0.34,4.9,88
"1064",10,2,0.03,4.9,88
"1065",10,4,0.11,4.9,88
"1066",10,6,0.17,4.9,88
"1067",10,8,0.06,4.9,88
"1068",10,10,0.29,4.9,88
"1069",11,0,0.38,5.02,88
"1070",11,2,0.02,5.02,88
"1071",11,4,0.07,5.02,88
"1072",11,6,0.11,5.02,88
"1073",11,8,0.08,5.02,88
"1074",11,10,0.34,5.02,88
"1075",12,0,0.46,4.62,88
"1076",12,2,0.01,4.62,88
"1077",12,4,0.04,4.62,88
"1078",12,6,0.08,4.62,88
"1079",12,8,0.07,4.62,88
"1080",12,10,0.34,4.62,88
"1081",13,0,0.49,4.44,88
"1082",13,2,0.01,4.44,88
"1083",13,4,0.03,4.44,88
"1084",13,6,0.05,4.44,88
"1085",13,8,0.1,4.44,88
"1086",13,10,0.32,4.44,88
"1087",14,0,0.46,4.96,88
"1088",14,2,0,4.96,88
"1089",14,4,0.04,4.96,88
"1090",14,6,0.02,4.96,88
"1091",14,8,0.06,4.96,88
"1092",14,10,0.42,4.96,88
"1093",1,0,0.15,4.64,87
"1094",1,2,0.17,4.64,87
"1095",1,4,0.27,4.64,87
"1096",1,6,0.16,4.64,87
"1097",1,8,0.12,4.64,87
"1098",1,10,0.13,4.64,87
"1099",2,0,0.17,4.92,87
"1100",2,2,0.14,4.92,87
"1101",2,4,0.28,4.92,87
"1102",2,6,0.1,4.92,87
"1103",2,8,0.09,4.92,87
"1104",2,10,0.22,4.92,87
"1105",3,0,0.24,4.92,87
"1106",3,2,0.12,4.92,87
"1107",3,4,0.19,4.92,87
"1108",3,6,0.09,4.92,87
"1109",3,8,0.11,4.92,87
"1110",3,10,0.25,4.92,87
"1111",4,0,0.22,5.74,87
"1112",4,2,0.08,5.74,87
"1113",4,4,0.18,5.74,87
"1114",4,6,0.04,5.74,87
"1115",4,8,0.09,5.74,87
"1116",4,10,0.39,5.74,87
"1117",5,0,0.29,5.34,87
"1118",5,2,0.1,5.34,87
"1119",5,4,0.13,5.34,87
"1120",5,6,0.02,5.34,87
"1121",5,8,0.05,5.34,87
"1122",5,10,0.41,5.34,87
"1123",6,0,0.34,5.28,87
"1124",6,2,0.05,5.28,87
"1125",6,4,0.12,5.28,87
"1126",6,6,0.04,5.28,87
"1127",6,8,0.02,5.28,87
"1128",6,10,0.43,5.28,87
"1129",7,0,0.36,5.28,87
"1130",7,2,0.02,5.28,87
"1131",7,4,0.13,5.28,87
"1132",7,6,0.04,5.28,87
"1133",7,8,0.01,5.28,87
"1134",7,10,0.44,5.28,87
"1135",8,0,0.3,5.98,87
"1136",8,2,0.01,5.98,87
"1137",8,4,0.13,5.98,87
"1138",8,6,0.04,5.98,87
"1139",8,8,0,5.98,87
"1140",8,10,0.52,5.98,87
"1141",9,0,0.35,5.68,87
"1142",9,2,0.01,5.68,87
"1143",9,4,0.11,5.68,87
"1144",9,6,0.02,5.68,87
"1145",9,8,0,5.68,87
"1146",9,10,0.51,5.68,87
"1147",10,0,0.41,5,87
"1148",10,2,0.01,5,87
"1149",10,4,0.13,5,87
"1150",10,6,0.01,5,87
"1151",10,8,0,5,87
"1152",10,10,0.44,5,87
"1153",11,0,0.48,4.4,87
"1154",11,2,0.01,4.4,87
"1155",11,4,0.12,4.4,87
"1156",11,6,0,4.4,87
"1157",11,8,0,4.4,87
"1158",11,10,0.39,4.4,87
"1159",12,0,0.55,3.96,87
"1160",12,2,0,3.96,87
"1161",12,4,0.09,3.96,87
"1162",12,6,0,3.96,87
"1163",12,8,0,3.96,87
"1164",12,10,0.36,3.96,87
"1165",13,0,0.55,3.84,87
"1166",13,2,0,3.84,87
"1167",13,4,0.11,3.84,87
"1168",13,6,0,3.84,87
"1169",13,8,0,3.84,87
"1170",13,10,0.34,3.84,87
"1171",14,0,0.5,4.16,87
"1172",14,2,0,4.16,87
"1173",14,4,0.14,4.16,87
"1174",14,6,0,4.16,87
"1175",14,8,0,4.16,87
"1176",14,10,0.36,4.16,87
"1177",1,0,0.15,4.7,86
"1178",1,2,0.15,4.7,86
"1179",1,4,0.29,4.7,86
"1180",1,6,0.17,4.7,86
"1181",1,8,0.09,4.7,86
"1182",1,10,0.15,4.7,86
"1183",2,0,0.16,5.06,86
"1184",2,2,0.11,5.06,86
"1185",2,4,0.23,5.06,86
"1186",2,6,0.23,5.06,86
"1187",2,8,0.08,5.06,86
"1188",2,10,0.19,5.06,86
"1189",3,0,0.24,4.64,86
"1190",3,2,0.1,4.64,86
"1191",3,4,0.27,4.64,86
"1192",3,6,0.1,4.64,86
"1193",3,8,0.07,4.64,86
"1194",3,10,0.22,4.64,86
"1195",4,0,0.29,4.52,86
"1196",4,2,0.1,4.52,86
"1197",4,4,0.21,4.52,86
"1198",4,6,0.1,4.52,86
"1199",4,8,0.06,4.52,86
"1200",4,10,0.24,4.52,86
"1201",5,0,0.33,4.52,86
"1202",5,2,0.1,4.52,86
"1203",5,4,0.17,4.52,86
"1204",5,6,0.07,4.52,86
"1205",5,8,0.04,4.52,86
"1206",5,10,0.29,4.52,86
"1207",6,0,0.31,4.5,86
"1208",6,2,0.1,4.5,86
"1209",6,4,0.19,4.5,86
"1210",6,6,0.1,4.5,86
"1211",6,8,0.03,4.5,86
"1212",6,10,0.27,4.5,86
"1213",7,0,0.42,4.2,86
"1214",7,2,0.11,4.2,86
"1215",7,4,0.06,4.2,86
"1216",7,6,0.09,4.2,86
"1217",7,8,0,4.2,86
"1218",7,10,0.32,4.2,86
"1219",8,0,0.43,4.82,86
"1220",8,2,0.04,4.82,86
"1221",8,4,0.04,4.82,86
"1222",8,6,0.08,4.82,86
"1223",8,8,0,4.82,86
"1224",8,10,0.41,4.82,86
"1225",9,0,0.5,4.3,86
"1226",9,2,0.02,4.3,86
"1227",9,4,0.05,4.3,86
"1228",9,6,0.06,4.3,86
"1229",9,8,0,4.3,86
"1230",9,10,0.37,4.3,86
"1231",10,0,0.52,4,86
"1232",10,2,0.03,4,86
"1233",10,4,0.04,4,86
"1234",10,6,0.08,4,86
"1235",10,8,0,4,86
"1236",10,10,0.33,4,86
"1237",11,0,0.54,3.72,86
"1238",11,2,0.03,3.72,86
"1239",11,4,0.04,3.72,86
"1240",11,6,0.1,3.72,86
"1241",11,8,0,3.72,86
"1242",11,10,0.29,3.72,86
"1243",12,0,0.48,4.42,86
"1244",12,2,0.03,4.42,86
"1245",12,4,0.03,4.42,86
"1246",12,6,0.09,4.42,86
"1247",12,8,0,4.42,86
"1248",12,10,0.37,4.42,86
"1249",13,0,0.55,3.92,86
"1250",13,2,0.02,3.92,86
"1251",13,4,0.03,3.92,86
"1252",13,6,0.06,3.92,86
"1253",13,8,0,3.92,86
"1254",13,10,0.34,3.92,86
"1255",14,0,0.57,3.78,86
"1256",14,2,0.02,3.78,86
"1257",14,4,0.02,3.78,86
"1258",14,6,0.06,3.78,86
"1259",14,8,0,3.78,86
"1260",14,10,0.33,3.78,86
"1261",1,0,0.22,4.32,85
"1262",1,2,0.14,4.32,85
"1263",1,4,0.26,4.32,85
"1264",1,6,0.16,4.32,85
"1265",1,8,0.08,4.32,85
"1266",1,10,0.14,4.32,85
"1267",2,0,0.26,4.52,85
"1268",2,2,0.1,4.52,85
"1269",2,4,0.22,4.52,85
"1270",2,6,0.15,4.52,85
"1271",2,8,0.08,4.52,85
"1272",2,10,0.19,4.52,85
"1273",3,0,0.29,4.7,85
"1274",3,2,0.05,4.7,85
"1275",3,4,0.23,4.7,85
"1276",3,6,0.1,4.7,85
"1277",3,8,0.11,4.7,85
"1278",3,10,0.22,4.7,85
"1279",4,0,0.31,4.7,85
"1280",4,2,0.06,4.7,85
"1281",4,4,0.19,4.7,85
"1282",4,6,0.09,4.7,85
"1283",4,8,0.11,4.7,85
"1284",4,10,0.24,4.7,85
"1285",5,0,0.33,4.68,85
"1286",5,2,0.06,4.68,85
"1287",5,4,0.16,4.68,85
"1288",5,6,0.05,4.68,85
"1289",5,8,0.19,4.68,85
"1290",5,10,0.21,4.68,85
"1291",6,0,0.4,4.38,85
"1292",6,2,0.02,4.38,85
"1293",6,4,0.15,4.38,85
"1294",6,6,0.04,4.38,85
"1295",6,8,0.2,4.38,85
"1296",6,10,0.19,4.38,85
"1297",7,0,0.47,4.08,85
"1298",7,2,0.01,4.08,85
"1299",7,4,0.09,4.08,85
"1300",7,6,0.04,4.08,85
"1301",7,8,0.22,4.08,85
"1302",7,10,0.17,4.08,85
"1303",8,0,0.48,4.2,85
"1304",8,2,0,4.2,85
"1305",8,4,0.08,4.2,85
"1306",8,6,0.03,4.2,85
"1307",8,8,0.2,4.2,85
"1308",8,10,0.21,4.2,85
"1309",9,0,0.49,3.9,85
"1310",9,2,0,3.9,85
"1311",9,4,0.14,3.9,85
"1312",9,6,0.01,3.9,85
"1313",9,8,0.16,3.9,85
"1314",9,10,0.2,3.9,85
"1315",10,0,0.48,4.32,85
"1316",10,2,0,4.32,85
"1317",10,4,0.07,4.32,85
"1318",10,6,0.01,4.32,85
"1319",10,8,0.21,4.32,85
"1320",10,10,0.23,4.32,85
"1321",11,0,0.5,4.16,85
"1322",11,2,0,4.16,85
"1323",11,4,0.08,4.16,85
"1324",11,6,0.02,4.16,85
"1325",11,8,0.14,4.16,85
"1326",11,10,0.26,4.16,85
"1327",12,0,0.48,4.74,85
"1328",12,2,0,4.74,85
"1329",12,4,0.02,4.74,85
"1330",12,6,0.01,4.74,85
"1331",12,8,0.15,4.74,85
"1332",12,10,0.34,4.74,85
"1333",13,0,0.48,4.76,85
"1334",13,2,0,4.76,85
"1335",13,4,0.02,4.76,85
"1336",13,6,0.01,4.76,85
"1337",13,8,0.14,4.76,85
"1338",13,10,0.35,4.76,85
"1339",14,0,0.49,4.78,85
"1340",14,2,0,4.78,85
"1341",14,4,0.01,4.78,85
"1342",14,6,0,4.78,85
"1343",14,8,0.13,4.78,85
"1344",14,10,0.37,4.78,85
"1345",1,0,0.21,3.96,84
"1346",1,2,0.18,3.96,84
"1347",1,4,0.33,3.96,84
"1348",1,6,0.1,3.96,84
"1349",1,8,0.06,3.96,84
"1350",1,10,0.12,3.96,84
"1351",2,0,0.21,4.32,84
"1352",2,2,0.22,4.32,84
"1353",2,4,0.21,4.32,84
"1354",2,6,0.11,4.32,84
"1355",2,8,0.06,4.32,84
"1356",2,10,0.19,4.32,84
"1357",3,0,0.26,3.8,84
"1358",3,2,0.28,3.8,84
"1359",3,4,0.16,3.8,84
"1360",3,6,0.08,3.8,84
"1361",3,8,0.04,3.8,84
"1362",3,10,0.18,3.8,84
"1363",4,0,0.24,4.48,84
"1364",4,2,0.23,4.48,84
"1365",4,4,0.16,4.48,84
"1366",4,6,0.08,4.48,84
"1367",4,8,0,4.48,84
"1368",4,10,0.29,4.48,84
"1369",5,0,0.24,4.32,84
"1370",5,2,0.24,4.32,84
"1371",5,4,0.16,4.32,84
"1372",5,6,0.1,4.32,84
"1373",5,8,0,4.32,84
"1374",5,10,0.26,4.32,84
"1375",6,0,0.21,4.58,84
"1376",6,2,0.28,4.58,84
"1377",6,4,0.14,4.58,84
"1378",6,6,0.06,4.58,84
"1379",6,8,0,4.58,84
"1380",6,10,0.31,4.58,84
"1381",7,0,0.27,4.54,84
"1382",7,2,0.2,4.54,84
"1383",7,4,0.16,4.54,84
"1384",7,6,0.05,4.54,84
"1385",7,8,0,4.54,84
"1386",7,10,0.32,4.54,84
"1387",8,0,0.17,5.86,84
"1388",8,2,0.14,5.86,84
"1389",8,4,0.2,5.86,84
"1390",8,6,0.03,5.86,84
"1391",8,8,0,5.86,84
"1392",8,10,0.46,5.86,84
"1393",9,0,0.19,5.48,84
"1394",9,2,0.15,5.48,84
"1395",9,4,0.23,5.48,84
"1396",9,6,0.01,5.48,84
"1397",9,8,0,5.48,84
"1398",9,10,0.42,5.48,84
"1399",10,0,0.19,5.52,84
"1400",10,2,0.16,5.52,84
"1401",10,4,0.21,5.52,84
"1402",10,6,0.01,5.52,84
"1403",10,8,0,5.52,84
"1404",10,10,0.43,5.52,84
"1405",11,0,0.23,5.9,84
"1406",11,2,0.12,5.9,84
"1407",11,4,0.14,5.9,84
"1408",11,6,0,5.9,84
"1409",11,8,0,5.9,84
"1410",11,10,0.51,5.9,84
"1411",12,0,0.24,5.98,84
"1412",12,2,0.12,5.98,84
"1413",12,4,0.11,5.98,84
"1414",12,6,0,5.98,84
"1415",12,8,0,5.98,84
"1416",12,10,0.53,5.98,84
"1417",13,0,0.24,5.78,84
"1418",13,2,0.13,5.78,84
"1419",13,4,0.13,5.78,84
"1420",13,6,0,5.78,84
"1421",13,8,0,5.78,84
"1422",13,10,0.5,5.78,84
"1423",14,0,0.22,5.78,84
"1424",14,2,0.17,5.78,84
"1425",14,4,0.11,5.78,84
"1426",14,6,0,5.78,84
"1427",14,8,0,5.78,84
"1428",14,10,0.5,5.78,84
"1429",1,0,0.17,4.28,83
"1430",1,2,0.2,4.28,83
"1431",1,4,0.25,4.28,83
"1432",1,6,0.2,4.28,83
"1433",1,8,0.06,4.28,83
"1434",1,10,0.12,4.28,83
"1435",2,0,0.19,4.5,83
"1436",2,2,0.18,4.5,83
"1437",2,4,0.2,4.5,83
"1438",2,6,0.22,4.5,83
"1439",2,8,0.04,4.5,83
"1440",2,10,0.17,4.5,83
"1441",3,0,0.24,4.34,83
"1442",3,2,0.2,4.34,83
"1443",3,4,0.12,4.34,83
"1444",3,6,0.23,4.34,83
"1445",3,8,0.01,4.34,83
"1446",3,10,0.2,4.34,83
"1447",4,0,0.24,5,83
"1448",4,2,0.16,5,83
"1449",4,4,0.08,5,83
"1450",4,6,0.21,5,83
"1451",4,8,0,5,83
"1452",4,10,0.31,5,83
"1453",5,0,0.32,4.88,83
"1454",5,2,0.1,4.88,83
"1455",5,4,0.08,4.88,83
"1456",5,6,0.16,4.88,83
"1457",5,8,0,4.88,83
"1458",5,10,0.34,4.88,83
"1459",6,0,0.39,4.56,83
"1460",6,2,0.06,4.56,83
"1461",6,4,0.09,4.56,83
"1462",6,6,0.13,4.56,83
"1463",6,8,0,4.56,83
"1464",6,10,0.33,4.56,83
"1465",7,0,0.44,4.58,83
"1466",7,2,0.06,4.58,83
"1467",7,4,0.03,4.58,83
"1468",7,6,0.09,4.58,83
"1469",7,8,0,4.58,83
"1470",7,10,0.38,4.58,83
"1471",8,0,0.44,4.88,83
"1472",8,2,0.03,4.88,83
"1473",8,4,0.06,4.88,83
"1474",8,6,0.03,4.88,83
"1475",8,8,0,4.88,83
"1476",8,10,0.44,4.88,83
"1477",9,0,0.48,4.64,83
"1478",9,2,0.02,4.64,83
"1479",9,4,0.04,4.64,83
"1480",9,6,0.04,4.64,83
"1481",9,8,0,4.64,83
"1482",9,10,0.42,4.64,83
"1483",10,0,0.46,4.86,83
"1484",10,2,0,4.86,83
"1485",10,4,0.05,4.86,83
"1486",10,6,0.06,4.86,83
"1487",10,8,0,4.86,83
"1488",10,10,0.43,4.86,83
"1489",11,0,0.42,5.32,83
"1490",11,2,0,5.32,83
"1491",11,4,0.04,5.32,83
"1492",11,6,0.06,5.32,83
"1493",11,8,0,5.32,83
"1494",11,10,0.48,5.32,83
"1495",12,0,0.45,5.24,83
"1496",12,2,0,5.24,83
"1497",12,4,0.03,5.24,83
"1498",12,6,0.02,5.24,83
"1499",12,8,0,5.24,83
"1500",12,10,0.5,5.24,83
"1501",13,0,0.45,5.22,83
"1502",13,2,0,5.22,83
"1503",13,4,0.04,5.22,83
"1504",13,6,0.01,5.22,83
"1505",13,8,0,5.22,83
"1506",13,10,0.5,5.22,83
"1507",14,0,0.39,5.92,83
"1508",14,2,0,5.92,83
"1509",14,4,0.03,5.92,83
"1510",14,6,0,5.92,83
"1511",14,8,0,5.92,83
"1512",14,10,0.58,5.92,83
"1513",1,0,0.11,4.68,82
"1514",1,2,0.2,4.68,82
"1515",1,4,0.3,4.68,82
"1516",1,6,0.17,4.68,82
"1517",1,8,0.07,4.68,82
"1518",1,10,0.15,4.68,82
"1519",2,0,0.15,4.56,82
"1520",2,2,0.17,4.56,82
"1521",2,4,0.31,4.56,82
"1522",2,6,0.15,4.56,82
"1523",2,8,0.06,4.56,82
"1524",2,10,0.16,4.56,82
"1525",3,0,0.15,4.72,82
"1526",3,2,0.19,4.72,82
"1527",3,4,0.24,4.72,82
"1528",3,6,0.18,4.72,82
"1529",3,8,0.05,4.72,82
"1530",3,10,0.19,4.72,82
"1531",4,0,0.16,4.66,82
"1532",4,2,0.21,4.66,82
"1533",4,4,0.24,4.66,82
"1534",4,6,0.13,4.66,82
"1535",4,8,0.05,4.66,82
"1536",4,10,0.21,4.66,82
"1537",5,0,0.25,4.32,82
"1538",5,2,0.19,4.32,82
"1539",5,4,0.19,4.32,82
"1540",5,6,0.1,4.32,82
"1541",5,8,0.06,4.32,82
"1542",5,10,0.21,4.32,82
"1543",6,0,0.24,4.4,82
"1544",6,2,0.17,4.4,82
"1545",6,4,0.2,4.4,82
"1546",6,6,0.12,4.4,82
"1547",6,8,0.08,4.4,82
"1548",6,10,0.19,4.4,82
"1549",7,0,0.29,4.8,82
"1550",7,2,0.07,4.8,82
"1551",7,4,0.2,4.8,82
"1552",7,6,0.09,4.8,82
"1553",7,8,0.09,4.8,82
"1554",7,10,0.26,4.8,82
"1555",8,0,0.25,5.44,82
"1556",8,2,0.05,5.44,82
"1557",8,4,0.18,5.44,82
"1558",8,6,0.1,5.44,82
"1559",8,8,0.09,5.44,82
"1560",8,10,0.33,5.44,82
"1561",9,0,0.28,5.16,82
"1562",9,2,0.03,5.16,82
"1563",9,4,0.2,5.16,82
"1564",9,6,0.1,5.16,82
"1565",9,8,0.1,5.16,82
"1566",9,10,0.29,5.16,82
"1567",10,0,0.33,5.38,82
"1568",10,2,0,5.38,82
"1569",10,4,0.13,5.38,82
"1570",10,6,0.09,5.38,82
"1571",10,8,0.09,5.38,82
"1572",10,10,0.36,5.38,82
"1573",11,0,0.31,5.76,82
"1574",11,2,0.01,5.76,82
"1575",11,4,0.11,5.76,82
"1576",11,6,0.08,5.76,82
"1577",11,8,0.04,5.76,82
"1578",11,10,0.45,5.76,82
"1579",12,0,0.34,5.4,82
"1580",12,2,0.02,5.4,82
"1581",12,4,0.11,5.4,82
"1582",12,6,0.08,5.4,82
"1583",12,8,0.03,5.4,82
"1584",12,10,0.42,5.4,82
"1585",13,0,0.26,6.18,82
"1586",13,2,0.02,6.18,82
"1587",13,4,0.1,6.18,82
"1588",13,6,0.09,6.18,82
"1589",13,8,0.05,6.18,82
"1590",13,10,0.48,6.18,82
"1591",14,0,0.28,6.04,82
"1592",14,2,0.01,6.04,82
"1593",14,4,0.07,6.04,82
"1594",14,6,0.11,6.04,82
"1595",14,8,0.11,6.04,82
"1596",14,10,0.42,6.04,82
"1597",1,0,0.09,4.9,81
"1598",1,2,0.21,4.9,81
"1599",1,4,0.27,4.9,81
"1600",1,6,0.18,4.9,81
"1601",1,8,0.09,4.9,81
"1602",1,10,0.16,4.9,81
"1603",2,0,0.12,4.88,81
"1604",2,2,0.17,4.88,81
"1605",2,4,0.29,4.88,81
"1606",2,6,0.16,4.88,81
"1607",2,8,0.09,4.88,81
"1608",2,10,0.17,4.88,81
"1609",3,0,0.16,4.98,81
"1610",3,2,0.15,4.98,81
"1611",3,4,0.23,4.98,81
"1612",3,6,0.16,4.98,81
"1613",3,8,0.1,4.98,81
"1614",3,10,0.2,4.98,81
"1615",4,0,0.23,4.6,81
"1616",4,2,0.15,4.6,81
"1617",4,4,0.19,4.6,81
"1618",4,6,0.15,4.6,81
"1619",4,8,0.08,4.6,81
"1620",4,10,0.2,4.6,81
"1621",5,0,0.2,5.3,81
"1622",5,2,0.13,5.3,81
"1623",5,4,0.14,5.3,81
"1624",5,6,0.17,5.3,81
"1625",5,8,0.07,5.3,81
"1626",5,10,0.29,5.3,81
"1627",6,0,0.24,5.14,81
"1628",6,2,0.15,5.14,81
"1629",6,4,0.09,5.14,81
"1630",6,6,0.16,5.14,81
